Date,Mkt-RF,SMB,HML,RF,r15-r11,umd,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,Mach ,ElcEq,Autos,Aero ,Ships,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Comps,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other,1_2,1_4,1_5,1_6,1_7,1_8,1_9,1_high,2_low,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_high,3_low,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_high,4_low,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_high,5_low,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,5_high,6_low,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,6_high,7_low,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_low,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,8_high,9_low,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_high,10_low,10_2,10_3,10_4,10_5,10_6,10_7,yield10y,yield1y,trm10y_1y,aaa,baa,DEF,rrel,trm10y_3m,PE
2000-11,-10.72,-3.39,12.34,0.51,13.718300000000001,-0.8599999999999994,-1.7,3.91,15.29,4.2,4.15,-6.38,-14.88,-5.65,0.16,4.07,-0.41,0.73,-0.84,0.21,-0.46,-3.42,1.08,-15.66,-9.87,-9.48,-13.21,-1.58,6.16,0.04,9.24,-2.55,3.1,-15.59,-4.58,-19.48,-24.39,-26.27,-13.97,0.89,-14.48,0.85,-6.62,-0.7,5.12,-3.55,-1.1,1.65,-19.03,-8.37,-18.9205,-10.6634,-9.7448,-6.5015,-4.8976,-6.1653,-2.962,-6.3001,-24.5315,-14.3633,-17.6623,-9.5531,-7.0144,-3.2425,-6.0062,-2.369,-5.3125,-4.0885,-19.3539,-13.675,-9.2975,-3.4186,-4.5637,-0.8018,-5.0677,-1.6634,-1.478,-5.858,-27.4297,-8.3793,-4.8969,-6.7144,-4.1327,-3.099,-4.1756,-7.8347,-1.138,-12.5502,-24.4612,-12.0306,-8.3118,-3.8964,-5.3762,-1.5303,-0.0729,-0.6148,6.4005,-6.7556,-25.2635,-10.5504,-10.2893,-3.2101,-7.7222,-5.0369,0.0302,-1.458,0.9039,-2.8015,-19.379,-12.4881,-5.3507,4.4357,2.3196,0.3987,-0.3998,-2.8612,-3.2083,-24.1457,-14.6275,-3.6002,-1.3497,0.6342,0.156,1.8496,3.5039,-0.3982,10.5365,-20.309,-6.9754,-1.1521,0.9465,-4.1485,-0.5921,0.5121,1.5483,-3.1324,-11.644,-6.2908,-8.0368,-7.1149,-10.5357,4.3066,3.4446,,,,7.45,8.28,-0.8299999999999992,,,
2000-12,1.19,0.73,7.6,0.5,5.857799999999999,16.78,12.14,6.12,-4.81,-2.57,17.02,2.35,4.64,10.12,3.15,15.85,5.42,2.78,12.2,13.96,6.56,12.31,11.62,1.87,9.53,6.21,1.48,-0.21,2.21,6.68,44.04,7.49,6.58,-4.23,11.99,-6.69,-13.86,-4.34,12.52,10.89,18.56,2.23,12.93,4.31,2.39,9.97,6.71,3.69,17.07,-1.25,-10.2922,-2.348,-3.5426,0.6608,-1.9151,0.3777,0.4296,1.6591,-11.5324,-5.6924,5.9407,3.4891,2.0471,2.6355,8.3487,5.5025,6.4356,3.9005,-1.3501,0.2436,8.7546,7.8904,7.3746,10.4387,7.7183,11.4159,14.1104,13.1672,-0.6978,2.1948,6.4389,5.3523,12.8376,15.3865,9.1914,11.2511,11.2251,13.0698,-1.9396,9.2063,15.0245,17.7459,11.9509,10.7775,8.71,14.4278,9.7588,12.4491,0.0032,2.893,13.4664,9.8482,11.383,10.945,13.3886,18.9717,11.8767,4.0096,8.3356,2.445,10.7651,6.6843,13.0406,10.9511,13.9196,15.1467,13.3857,3.7778,1.3416,10.4453,5.3064,11.1636,11.9135,12.3754,12.9299,7.6017,20.807,3.6594,4.2444,9.9898,14.9843,9.3077,8.0834,7.2194,6.7957,5.392,-3.592,2.4251,6.9651,9.3992,4.2796,9.8768,7.8028,5.24,5.6,-0.35999999999999943,7.21,8.02,-0.8099999999999996,3.0619140624999996,-0.5299999999999994,
2001-01,3.13,6.68,-5.11,0.54,-5.823499999999999,-42.11,6.15,-4.9,2.24,-4.75,0.1,9.94,16.98,2.82,-3.97,3.64,-4.35,-9.3,-4.13,12.05,13.61,-2.42,3.4,5.92,11.09,3.32,14.89,-5.49,-6.82,2.83,-2.48,-3.4,-10.77,14.27,6.88,18.36,11.19,18.22,3.61,-4.86,7.09,5.66,-1.88,9.95,-3.76,1.95,-10.42,4.51,8.83,-3.85,26.527,14.5891,22.5873,14.291,16.588,12.3634,11.6398,16.0449,29.746,19.6123,19.5032,14.7074,7.7751,10.0728,11.4427,9.4179,11.9053,13.5925,20.0741,14.6269,11.9355,10.4389,7.5492,5.6564,7.3335,3.227,7.225,5.3417,16.1323,7.5006,4.7009,5.3128,5.937,1.7051,5.9489,8.6265,2.2786,21.5635,23.3967,-0.2499,1.783,1.0603,1.5445,-3.1089,-1.8935,-3.9282,2.0918,9.4268,16.2016,10.8572,6.7161,1.7665,0.045,0.5438,-0.01,-0.1638,1.9087,9.0952,5.1006,8.1116,1.7275,-1.9248,1.6689,-4.7085,-4.0977,1.6657,-4.0303,8.1008,8.2997,0.4136,8.1079,1.4158,-5.3384,-5.8951,-2.4915,17.0514,-0.8029,9.5049,5.3532,-0.5943,-1.5484,-2.3981,-6.2084,-5.0142,-6.5297,2.8207,3.9039,0.6132,4.9452,2.8602,17.0545,-7.9891,-3.7516,,,,7.15,7.93,-0.7799999999999994,,,
2001-02,-10.05,-0.74,12.48,0.38,12.4843,15.26,-5.75,1.09,7.22,-6.25,9.48,5.03,-4.86,-0.23,-1.08,-11.7,0.0,-0.95,-1.03,-1.69,-1.56,0.92,-0.65,-23.39,-9.28,-14.26,-0.78,4.17,-2.73,-0.36,23.09,-0.06,6.24,-9.95,1.82,-16.1,-32.37,-32.24,-20.11,2.98,-5.51,-6.67,-4.68,-6.21,-0.04,-4.56,-0.71,1.81,-15.3,1.25,-12.7284,-6.068,-3.2632,-1.3928,-1.0547,0.0554,-0.3479,0.4833,-15.7079,-12.6393,-15.6286,-7.3371,-1.3153,-3.4704,0.3617,2.1865,-2.2799,1.8518,-12.6745,-9.8212,-8.7732,-1.4378,-7.2609,2.4735,-2.1042,-0.8516,0.1353,2.1045,-18.4116,-12.6273,0.1467,0.3448,-0.071,0.7542,-4.6732,-4.3211,3.6588,0.1116,-20.7907,-8.9494,-6.4036,0.2077,-0.0425,4.8372,2.3967,0.6179,0.2255,-2.7677,-22.6878,-12.0668,-4.8681,-3.4343,-5.8512,2.1915,2.7945,-0.3099,-1.1367,-2.9399,-13.4428,-10.5213,-4.731,1.8965,-2.1967,0.7333,1.5884,2.7436,4.114,-22.1051,-11.3216,-4.9938,0.1926,-0.0217,-0.1326,-1.097,-1.1756,-1.0626,6.5936,-12.1118,-6.1087,-0.9668,-0.7863,0.9415,0.5823,6.877,0.677,3.9923,-14.6018,-6.7096,-2.594,-3.8334,-4.6833,5.4774,2.9164,,,,7.1,7.87,-0.7700000000000005,,,
2001-03,-7.26,0.27,6.43,0.42,6.102399999999999,14.659999999999998,2.67,-2.76,-13.25,-9.39,-0.11,-0.82,-9.43,-6.57,-8.86,-1.2,-5.95,-8.99,-4.91,1.21,-4.12,-3.6,4.99,-8.41,-1.98,-11.88,-2.28,-9.45,-7.83,-1.3,18.9,-0.23,1.64,-5.86,-4.37,-12.93,-18.02,-9.3,-17.95,-6.18,-3.47,-1.14,-5.6,-2.03,-5.01,-1.74,-1.04,-1.52,-12.94,-8.01,-8.2404,-1.9517,-1.0818,-1.1095,2.1201,1.1395,-1.2942,0.7925,-14.0719,-13.885,2.3767,-3.4318,-3.0326,-0.3962,0.484,-2.265,-4.0254,-3.9182,-5.3098,-3.5927,-2.6284,-5.1695,-1.5209,-1.6684,0.2472,2.1573,-1.1598,-1.6771,-8.1897,-3.7202,0.257,2.8794,0.1564,-3.2376,-1.305,-8.0484,-2.7754,3.2324,-15.0094,-7.4018,-7.8721,-0.8572,1.237,-2.7784,-0.0496,-0.7234,-0.3941,2.1183,-14.1047,-11.0428,-3.9369,-6.1774,-4.8969,-3.3075,-5.6751,-5.3795,-1.0037,-1.8336,-17.1055,-5.4089,-5.3787,-2.3762,-3.242,0.107,-4.8892,-1.3518,-5.7694,-13.4678,-8.373,-4.0201,-0.5656,-0.5718,-4.1054,-0.611,0.9603,7.3474,-9.427,-11.7319,-3.7342,-5.003,-3.0564,-9.0212,0.794,0.244,-5.0358,1.3363,-10.2797,-4.9905,-1.5579,-0.7509,0.3048,3.5609,-6.9073,4.89,4.3,0.5899999999999999,6.98,7.84,-0.8599999999999994,2.246435546875,0.46999999999999975,
2001-04,7.94,0.56,-4.7,0.39,-5.1605,-9.21,-1.78,-2.01,2.31,-2.2,5.59,-0.13,16.11,5.06,1.77,6.86,0.04,4.57,6.41,4.56,5.63,1.4,7.51,13.33,14.96,10.75,7.17,11.44,22.05,3.82,8.44,10.07,5.46,2.67,3.85,19.0,11.84,18.77,18.08,5.53,7.01,3.11,8.17,4.98,6.84,2.76,2.74,3.85,12.84,13.44,3.3022,1.9039,3.3989,1.2877,2.0386,3.9993,-0.1447,3.7026,6.9199,17.2076,4.7986,11.1661,3.5836,2.7227,4.1251,6.6662,8.442,12.3648,9.2337,10.3592,7.5029,7.78,6.6309,5.1665,5.2393,3.5186,5.1033,6.5665,15.167,9.1253,5.8208,1.8077,9.2197,7.9514,4.2449,3.1327,4.901,3.9061,12.3287,9.2133,11.7224,4.2459,5.8549,5.4348,2.4611,3.9268,7.4239,4.837,12.426,10.8949,11.7511,7.4583,7.4365,4.8348,9.0858,4.2314,2.2233,2.0441,16.5164,11.6316,7.1862,4.313,5.0736,3.3735,12.1511,9.1211,1.7893,24.5409,8.6369,7.4385,7.4366,5.3195,10.6527,7.3958,5.8698,11.2043,6.5236,13.8668,8.3933,6.9652,6.3724,8.3668,3.1722,1.9469,0.2533,10.555,10.3652,6.0216,4.7001,4.8609,3.636,-1.5879,3.9737,,,,7.2,8.07,-0.8700000000000001,,,
2001-05,0.72,2.5,3.36,0.32,2.4448,9.17,8.22,2.64,-0.2,4.71,2.27,9.77,10.1,2.98,5.38,3.66,2.64,3.15,2.59,-0.86,2.26,3.41,-2.21,0.24,-0.07,3.97,-4.28,2.63,0.79,11.13,-13.58,0.19,0.01,-1.32,10.57,1.14,-3.52,-9.42,-1.78,1.59,4.38,4.6,-0.75,1.64,4.19,4.46,2.34,4.6,3.61,1.16,10.3773,6.9503,7.0292,7.3659,7.8309,10.3269,7.429,10.1471,9.2005,16.2341,7.6004,17.5598,11.6311,11.9715,13.0202,14.3697,12.4772,10.9202,2.5279,2.3484,5.682,4.8993,-0.0625,3.0843,8.8363,3.526,3.7804,8.53,-0.8282,3.042,1.7367,4.7261,4.4257,1.3588,3.0736,3.3626,5.8866,4.5594,3.5507,4.766,0.248,0.7361,4.9376,0.044,2.1646,-0.9376,0.2774,16.9504,5.7322,5.9809,-3.8012,1.4522,6.007,1.226,1.4113,4.2606,2.0942,-3.6659,4.7088,2.9795,4.0388,2.2065,3.5483,2.8951,-1.2082,-1.2892,5.1329,1.1969,5.9162,5.5782,4.7255,3.3239,2.8569,1.0031,1.6701,6.4185,-3.7161,2.5806,1.843,0.3581,3.2337,7.6416,2.7789,2.8402,9.3153,4.6858,-0.8038,1.3152,1.3622,-1.7607,2.6549,6.6424,0.8892,,,,7.29,8.07,-0.7800000000000002,,,
2001-06,-1.94,6.27,-1.13,0.28,-3.1344000000000003,0.98,3.5,-0.7,-5.31,-4.94,-0.57,2.62,-2.21,0.69,0.85,-2.45,2.65,-4.88,-2.39,0.95,3.78,0.76,-2.03,-7.02,-4.66,-7.86,4.3,-15.5,-0.03,-6.53,-16.55,-7.46,-6.22,-3.07,8.56,3.97,-2.31,-0.51,-4.77,-4.69,-0.79,-3.11,-2.09,-2.5,-3.78,0.82,2.1,3.39,-2.25,-0.72,-0.6621,1.7527,3.1322,3.9683,2.6438,2.8869,2.1275,0.7867,4.1217,1.9054,-0.1417,5.0425,5.1795,5.2724,3.3569,3.1404,0.9798,-1.8246,3.2466,10.1884,15.8372,6.8398,11.3139,8.1566,7.4508,6.4545,6.448,4.5417,4.4852,9.003,10.1124,8.7684,4.4354,2.542,6.5883,6.3675,5.725,-0.7021,5.394,11.1692,1.5782,-1.3639,2.4573,5.2754,3.3293,2.7946,3.8262,-5.5182,0.7744,2.4489,-3.1416,-2.1271,0.6961,-1.2608,-2.1178,-3.0697,-1.9601,7.352,4.4513,3.6593,-0.9717,0.4191,1.2772,-3.3661,-1.7469,-5.3926,10.4441,4.7354,0.5795,-2.257,-2.6045,0.3078,-0.8202,-3.3317,-3.914,-1.97,7.5693,0.396,0.173,-1.8756,-2.7011,0.4994,-3.0443,-5.3066,-0.1116,-3.083,-2.3485,-2.8922,-4.5523,-1.4522,-0.5731,3.1609,1.0446,5.28,3.58,1.7000000000000002,7.18,7.97,-0.79,0.9967016601562504,1.79,
2001-07,-2.13,-4.19,5.21,0.3,8.250399999999999,3.8200000000000003,-0.12,3.67,-0.97,0.8,-9.19,-3.14,-7.82,-0.47,4.34,0.59,1.44,2.45,-3.37,-7.05,8.86,-0.1,-0.42,-2.16,-2.49,-4.76,3.75,3.24,4.26,-8.68,-15.65,-2.14,-3.8,-0.73,3.54,-10.01,-8.3,-1.52,-4.14,5.48,6.42,-0.18,0.32,5.41,3.89,0.84,-2.13,-0.06,-4.5,-9.6,-4.9908,-3.8809,-1.3404,-0.7923,0.6616,-0.2333,1.7068,-0.2268,-16.4373,-6.6826,-10.925,-6.1429,-7.4801,-3.0957,1.7645,-1.2107,-3.2076,2.3679,-10.3489,-12.9801,-9.3675,-8.9857,-6.1263,-2.6661,-2.9471,-3.6021,-0.5512,-6.1772,-7.6196,-10.9829,-5.4076,-8.0158,-8.598,-6.4419,-4.4116,-2.2361,-3.724,-7.7497,-14.5927,-5.1526,-5.7336,-4.86,-8.0986,-1.9235,-2.1886,3.015,-0.4108,0.556,-13.8399,-3.0145,-3.4064,-5.555,0.2424,-1.5342,-2.0776,-0.2257,-3.3639,-12.2749,-5.4149,-4.8208,-0.0251,-0.9578,1.6605,0.7267,4.8931,5.8395,0.968,-7.4844,-1.2331,0.8595,-1.8967,-1.3285,-1.6225,0.166,-2.0927,-2.4681,-2.3297,-7.6806,-3.1642,-0.5801,-2.6878,-3.1544,-0.8776,-8.7108,-2.3619,5.0117,-0.4632,-2.0939,-0.1749,1.0527,-1.1234,-1.4357,-2.206,,,,7.13,7.97,-0.8399999999999999,,,
2001-08,-6.46,2.48,2.3,0.31,5.977600000000001,11.1,5.94,3.12,4.29,6.1,4.66,1.51,0.43,-4.57,1.02,-3.46,-1.52,-3.41,-0.99,3.4,-2.56,2.24,-4.89,-6.14,-5.31,-2.64,-14.21,-6.29,-1.33,-0.86,7.31,-3.55,0.68,-9.26,-2.84,-13.13,-16.22,-8.36,-5.77,-1.73,-0.87,-4.34,-4.56,-8.37,1.18,-6.04,-3.83,0.16,-7.45,-5.69,-9.5321,-5.5862,-2.8259,-3.1947,-2.0286,-2.1551,-2.3895,-1.679,-7.9525,-9.1668,-7.7014,-3.9965,-3.6713,-3.9828,-1.1882,-1.1921,0.518,0.0999,-11.5957,-9.4197,-6.0994,-2.7022,-5.6059,-0.7026,-0.8986,-2.5264,-0.7333,-0.6139,-7.8358,-11.2932,-4.5665,-2.6946,-5.4556,-1.2779,-2.2606,-0.7569,-0.6298,-3.0099,-8.8528,-4.0654,-3.5176,-1.8134,-2.8218,-4.3326,-1.6873,-2.9982,-1.712,-0.1494,-6.1159,-9.0949,-4.7205,-2.262,-1.8131,-2.352,-1.4198,-2.9495,0.3445,9.218,-6.4193,-10.7146,-3.6988,-2.5633,-3.5321,-3.5912,2.5643,-3.9875,-3.3917,-7.7413,-6.3183,-5.5143,-3.1338,-3.3192,-4.1487,0.1863,-8.607,-12.3986,-10.0183,-7.0894,-4.6898,-3.2318,-4.3509,-2.6961,-1.8958,-0.2353,-4.458,-14.5827,-7.1171,-7.5665,-3.8116,-5.6062,-2.9372,-2.8275,-10.1619,,,,7.02,7.85,-0.8300000000000001,,,
2001-09,-9.25,-6.25,1.46,0.28,2.8733999999999984,15.45,-8.81,0.55,1.39,-3.22,2.92,-17.48,-15.89,-8.03,-5.22,-16.91,-1.41,-0.41,-9.59,-8.44,-17.8,-12.46,-18.35,-22.0,-19.83,-13.43,-17.8,-29.62,8.32,-11.25,-15.78,-5.53,-6.1,-2.46,-6.7,-13.09,-24.82,-25.07,-17.91,-8.38,-12.41,-15.0,-8.82,-9.8,-13.4,-6.09,-0.72,-6.87,-14.95,-12.13,-19.1417,-13.8671,-10.1978,-10.3336,-7.707,-7.3967,-10.1575,-12.8034,-18.3291,-15.1712,-16.9064,-14.1216,-10.4895,-9.5833,-12.085,-12.0999,-13.2234,-17.1358,-21.4419,-17.5582,-16.1164,-15.7079,-11.1855,-13.0986,-12.8272,-15.1925,-14.2028,-13.8119,-19.639,-16.7715,-15.4803,-15.5106,-17.0863,-9.2595,-15.2123,-18.3205,-19.2958,-18.7109,-20.4205,-13.8485,-13.3606,-17.3904,-16.9347,-12.2299,-12.2218,-17.2829,-14.0065,-10.2621,-13.7989,-14.4363,-9.5049,-12.0801,-9.8881,-11.9846,-11.4851,-12.9586,-34.3838,-13.804,-9.0991,-12.0753,-11.2418,-10.5493,-12.2977,-8.8861,-13.8566,-14.0255,-12.7727,-23.0265,-13.4124,-16.6502,-13.3679,-8.1807,-11.8475,-11.0482,-20.9876,-12.6144,-22.1044,-14.2457,-12.5159,-12.4811,-11.0643,-8.3024,-9.5956,-5.2503,-4.7285,-18.2189,-5.7065,-7.8705,-11.4442,-10.9778,-4.3043,-5.695,-13.9493,4.73,2.82,1.9100000000000006,7.17,8.03,-0.8599999999999994,0.35643249511718755,2.0900000000000003,
2001-10,2.46,7.49,-7.66,0.22,-6.6511000000000005,-14.74,-1.27,0.99,6.52,1.34,-2.82,14.71,5.07,0.24,1.16,7.58,-1.37,2.16,3.42,10.94,5.58,4.88,8.82,2.42,10.8,2.62,-2.31,6.67,-4.91,-3.32,29.31,4.45,1.36,-9.42,-2.8,11.02,24.24,17.53,12.06,0.57,6.73,3.25,-7.06,3.41,2.86,-1.61,-3.52,1.41,4.26,-1.79,20.7112,8.0174,7.307,8.8638,4.7154,4.5151,6.4355,3.4851,7.8773,4.9446,10.713,4.9508,5.3519,4.6035,5.5984,5.4425,3.5177,2.8632,9.6066,14.1233,7.0209,9.6703,6.4048,5.7097,2.0658,5.3766,-0.1241,3.4352,12.8432,10.0158,9.268,7.3729,6.6454,4.8985,3.462,0.1834,4.9259,13.3424,18.2617,11.0476,5.5119,9.4868,7.0705,0.2272,3.6639,5.3297,4.1108,10.5988,14.448,11.6217,5.6552,4.6945,6.9352,0.6944,7.1888,5.3359,17.3071,12.1658,7.1107,6.3765,4.5442,2.4962,0.7011,-0.0515,6.9024,7.9846,1.7477,11.9453,5.9863,4.9065,1.9407,1.2025,2.5979,2.4445,-1.9251,1.3016,15.2356,10.2775,7.7423,1.622,3.0383,-1.4687,-1.695,1.6484,-3.243,-4.743,3.2068,2.041,-1.175,-0.1097,-3.0274,-2.0642,4.3795,,,,7.03,7.91,-0.8799999999999999,,,
2001-11,7.54,-0.47,2.22,0.17,0.05149999999999899,-15.64,6.34,0.81,-4.23,0.01,1.19,5.12,13.15,9.34,6.01,9.65,8.93,4.76,10.96,-0.76,7.08,6.97,6.93,15.73,7.83,9.99,17.84,9.57,1.55,12.32,-14.33,-3.99,-1.32,6.03,6.51,11.39,23.05,19.69,11.1,9.58,8.17,11.63,-3.62,13.05,5.89,6.24,6.44,5.06,12.93,6.56,2.4988,9.6787,6.3021,5.6598,3.5062,4.4872,5.3573,8.1036,5.7943,7.7711,11.6708,12.996,4.6737,5.3482,5.9122,8.4991,7.1047,7.6992,9.4362,11.6972,6.9101,7.4764,5.5621,3.4562,10.5189,8.6264,11.6276,10.2412,10.4589,9.5942,9.6924,7.5104,10.0231,7.6829,9.1568,10.09,14.9161,14.1631,10.3411,8.1187,7.6134,5.8521,9.037,6.3245,9.8271,11.8596,10.8001,8.6729,9.3549,11.5134,5.1798,7.469,4.8084,8.4555,6.1101,10.6604,19.1302,18.2565,5.001,5.9307,8.2641,7.5264,6.5265,8.5246,8.7195,10.4008,10.8498,16.1006,9.0417,11.8228,7.91,6.0081,6.4328,9.9373,14.1034,4.7929,15.9473,11.5856,4.6226,10.3747,5.2782,5.6678,5.7381,4.7484,7.8079,10.7578,7.8212,6.6578,9.6481,8.3391,5.2736,3.3627,11.5008,,,,6.97,7.81,-0.8399999999999999,,,
2001-12,1.6,4.73,0.85,0.15,-0.000300000000000189,5.55,5.8,2.27,7.43,1.62,-1.72,0.6,6.47,3.6,1.72,7.18,4.66,-4.21,-1.01,6.41,12.67,6.32,13.91,-2.61,6.55,5.31,-4.07,6.88,-2.79,5.99,9.95,5.88,4.24,2.75,6.07,3.33,-5.87,-4.02,6.57,2.03,8.22,1.59,0.84,4.98,4.12,3.35,0.62,7.82,5.21,4.54,7.7776,3.5547,10.971,2.9273,7.0866,6.414,5.9352,7.724,13.882,16.4378,8.7198,3.3795,4.6705,7.1738,4.6371,5.2729,6.833,10.5073,5.4871,9.8344,8.1803,9.9166,6.8111,6.4521,10.0109,5.1958,5.5607,10.7653,6.882,9.6149,2.2452,5.3783,9.3584,3.7925,7.8816,8.6577,7.8368,4.8857,1.2408,8.5009,3.0001,6.3078,8.917,7.2649,6.1124,7.1706,5.4414,2.6128,2.1975,8.7598,5.8167,7.2758,8.1791,7.8388,4.7775,2.4404,5.7838,3.3936,3.6342,6.6342,6.4406,5.5548,6.5907,5.6666,6.5553,4.8747,4.7694,2.2005,5.2423,4.8944,2.8716,4.309,3.9743,5.0414,12.0567,1.8846,3.9577,1.4697,-1.7784,4.6107,4.4293,2.8413,4.3007,2.7195,3.2895,1.0046,-1.0823,1.4908,4.1252,-0.1887,1.2903,4.5862,-0.9048,5.09,2.22,2.8699999999999997,6.77,8.05,-1.2800000000000011,0.02462905883789057,3.4,
2002-01,-1.44,1.19,3.44,0.14,8.4977,1.32,-0.86,3.15,-8.46,-3.76,8.45,6.05,3.47,0.58,2.61,5.43,-1.51,-2.72,-1.3,0.4,3.57,1.67,-1.45,-0.21,2.27,1.14,3.19,4.38,11.33,-2.61,-9.24,-2.78,-4.03,-7.22,2.57,-4.23,5.0,3.33,-4.0,-0.59,8.59,6.66,3.19,2.09,6.29,-0.54,-1.68,1.7,-3.95,-7.67,0.3644,-3.4374,-0.3549,4.3949,4.5733,5.6972,6.0419,8.4763,-10.217,-12.2063,-1.8623,-0.5061,3.8815,1.2056,1.4283,1.6756,2.2919,3.5359,-6.1613,-9.1911,-2.6936,0.9678,-3.1356,3.0214,1.6972,1.2266,3.4743,5.6948,-7.3945,-3.6589,-5.2152,-2.3147,-1.3963,-0.79,0.8725,1.6788,-3.8963,-1.6727,-5.4291,-3.0733,-4.42,-0.0283,-0.1605,-1.4441,1.2897,4.6037,1.4505,4.8098,-5.5028,-5.7853,0.7242,-3.4286,0.2779,-2.501,4.1338,-0.4169,11.8316,6.0923,-1.3859,-7.996,0.4676,-1.2283,5.5219,0.6019,3.5132,6.1138,-3.2922,-5.0345,-3.7316,1.3855,-1.0302,-0.0139,1.604,-1.416,2.9242,-2.1441,-20.6559,-1.5305,1.0089,1.5511,-1.8062,-1.4147,-0.2651,2.8729,5.3472,-25.0787,-1.0281,-0.0727,-2.9533,-5.1902,2.3161,-1.5879,-5.9688,,,,6.55,7.87,-1.3200000000000003,,,
2002-02,-2.29,-1.0,2.16,0.13,7.1082,15.850000000000001,-1.08,1.62,8.11,8.14,5.04,-1.6,3.5,7.62,2.57,-0.98,-4.78,0.49,4.66,7.95,6.59,4.65,4.52,-0.02,3.82,-0.6,5.64,9.64,1.15,1.52,-0.7,5.5,-0.38,-2.39,3.48,-8.03,-20.02,-16.39,-0.88,5.03,6.86,1.94,-2.39,0.32,-1.32,-1.39,1.74,0.97,-5.52,2.26,-8.6232,-6.2108,-4.5892,-0.9998,-2.0442,-2.7073,-2.6056,-4.7125,-10.6956,-10.8109,-8.2806,-4.1408,-6.5119,-3.7423,1.0134,-1.7277,-3.6805,-1.6154,-10.8346,-9.6253,-4.5493,-6.0837,-3.3339,-0.7018,0.2195,-0.7235,0.9438,-3.9068,-11.1964,-7.8354,-4.8176,-3.3223,-1.6525,0.9104,0.7301,3.3936,5.3492,-4.5083,-8.3431,-8.1034,-4.6466,-1.2216,1.2003,-1.3394,1.7389,-1.7513,7.899,-3.1078,-8.562,-4.6395,1.7643,-0.8512,0.7223,0.4249,-1.2802,-1.0602,-0.8061,12.7506,-5.5384,-0.0228,0.5799,1.1507,3.7795,3.3096,-3.9954,0.3392,1.9039,-6.9674,-1.3749,2.1823,-0.864,1.2742,2.8558,-3.317,-9.0102,6.2602,5.9382,-7.7818,-2.267,0.5214,6.2998,-0.6085,2.0322,-1.2551,-2.0283,-21.84,-1.5313,-3.1066,-1.7074,0.6073,0.388,0.0628,-6.1295,,,,6.51,7.89,-1.38,,,
2002-03,4.24,4.21,1.07,0.13,1.0376999999999992,-1.5499999999999998,5.31,0.8,6.06,8.3,1.58,8.54,7.86,4.83,4.6,4.93,3.94,-0.9,5.17,9.88,2.0,1.84,2.43,6.03,9.8,5.21,7.9,2.97,3.86,5.41,14.67,7.58,9.98,0.33,1.92,3.84,9.35,10.0,7.61,1.2,11.13,3.13,5.41,1.54,5.43,7.99,1.63,2.32,9.79,-1.17,7.5218,8.2811,11.1663,8.5295,7.76,7.2918,7.1532,10.7802,5.0413,6.403,4.9817,8.2101,9.6533,7.3477,8.0065,10.0361,9.1535,11.4275,6.5087,9.5249,12.791,10.0439,6.2215,8.2993,6.9196,9.8682,10.0026,16.3688,10.2172,8.5565,9.3198,6.872,7.6944,6.4769,7.6792,8.419,11.8748,10.107,7.673,9.1793,12.4592,7.7529,9.5423,7.4892,5.786,10.6278,12.0118,5.0457,8.7808,8.4838,4.1147,6.2346,4.9091,7.5316,4.9799,8.5538,11.7444,1.8958,5.8554,7.423,5.5529,6.6676,6.332,4.1176,5.0157,3.7836,8.8735,6.8177,7.0238,7.7576,5.8527,6.7245,6.3554,7.5616,2.3841,7.4654,6.0538,5.4548,8.1056,6.0954,4.78,7.6228,4.3268,7.3541,4.0964,9.6367,1.755,4.1885,6.6616,6.2062,4.0745,1.4302,11.6987,5.28,2.57,2.7100000000000004,6.81,8.11,-1.2999999999999998,0.8839503097534179,3.49,
